Galaxy Type,Rotation Curve Shape,Environment,Redshift,Baryonic Mass (Msun),Surface Brightness (mag/arcsec^2),Velocity Dispersion (km/s),HI Line Width (km/s),Outer Curve Slope,Mass-to-Light Ratio,Halo Concentration,Lensing Shear |gamma|,Gas Fraction,Stellar Age (Gyr),Metallicity [Fe/H],Environment Density,TF Residual (mag),Dark Matter Detected
Lenticular,Flat,Void,0.1183,24935330355.12318,22.6474224431218,89.17308708289622,76.96203377860768,-0.1907721992347663,6.22406357681006,10.570570825347264,0.0247543099085874,0.3371583890228784,5.871771684464618,0.1580538251335793,0.0344539798823898,-0.0446862471427965,0
Elliptical,Declining,Cluster,0.1462,4925173456.698107,21.67721098804658,87.30753190168411,175.97873785457162,0.2006986901379207,7.811759948093974,14.692111528204176,0.0238934589233006,0.0576091991109707,10.987054086126523,-0.3972835125996782,1.091318034869201,0.1340727530336375,0
Spiral,Flat,Group,0.1453,32094122576.413998,22.00170892292585,103.19380348997925,154.87409886008192,0.0893785578627564,3.641727359713558,9.28154159612706,0.02255901015826,0.4010186736628807,1.5679633604039305,0.1593866945943876,0.360553481308301,-0.0189355510909897,0
Elliptical,Rising,Cluster,0.0944,52700305716.69391,19.109505037395,137.29899621873662,175.3859299076212,0.0816891451218321,6.653367139158846,6.341394995407493,0.0018026871778674,0.0528406912915842,13.5,0.0891916037817225,0.9621001083594156,0.0015430091006213,0
Irregular,Flat,Group,0.0551,9453395041.7,19.926254958293725,113.40032999459292,205.5673917584625,-0.1398067722788697,10.72747880664163,7.343963970351092,0.0027170832968613,0.5059585141435613,6.858837488927287,-0.4856580689079094,0.4777937507761826,-0.1555090270138027,0
Dwarf,Rising,Field,0.0888,47003382948.60699,21.71032099406409,144.54719917417816,281.83319446124347,0.0605188056030934,5.44192065609554,9.764343614368608,0.0234866464100895,0.3284647482304883,4.621710444589201,-0.1250852118815612,0.2219944898978112,-0.0049689089043015,0
Irregular,Rising,Void,0.0324,20832120467.425434,21.077281298447204,44.84495791509195,199.8953205547879,0.0381323646469157,8.778625296714615,5.605679021608422,0.0163040840718655,0.1677419071416127,9.169340481197864,0.3280352118753393,0.0953522756930886,-0.0726966284423559,0
Irregular,Declining,Field,0.0195,11048782933.599798,20.858510724307216,119.0730622305556,186.2215853721296,-0.1111270855609096,9.455367676608745,15.323117780070746,0.016833802794807,0.6299474438842372,2.811748091635854,-0.2535010959983351,0.1344397600867117,0.2326765699338391,0
Lenticular,Flat,Field,0.0353,34512271900.085075,21.84618390417173,110.69867202213096,174.49147184097367,-0.132874645300482,5.468570064425831,7.2580360538634014,0.028452114244587,0.428133148730337,1.830492274917983,-0.0997030633330437,0.2428459792181753,-0.1279634995852736,0
Irregular,Flat,Void,0.1201,16401433931.73038,23.268253632777224,249.3397465299405,154.06017819336162,-0.1204448359287206,8.557503732556746,7.071083427936646,0.0090386233557115,0.5995576153510541,0.9431469721430048,0.4002517504167325,0.0642575212670603,0.0361709538000033,0
Dwarf,Rising,Field,0.0026,13945932226.00829,20.70436007186088,168.7948329660153,239.57584463565752,0.1770824173323726,11.448130522873454,9.079377608029924,0.023392479737919,0.286190764954924,3.6612418583290895,-0.3860039401091819,0.3001843710810294,-0.0401440597344117,0
Elliptical,Rising,Group,0.073,265151715406.968,20.6463137661511,97.38696856440976,147.56164636125555,0.2292279454089661,7.865801197436396,10.853888877351274,0.0237169933677947,0.2899269144322332,13.160887363816776,0.5,0.4699442736633593,0.1077521941996255,0
Lenticular,Rising,Void,0.0509,5677382468.5352125,21.73270295235339,146.93316664229937,221.09755994140096,-0.070870951051583,10.89838904301232,7.532857303929406,0.0217228405742932,0.1640664992635556,8.30399851097221,0.0215874764592195,0.1343800888575716,-0.0857174356392396,0
Elliptical,Rising,Cluster,0.1488,3807511826.525773,21.1542017632409,82.99357110211119,147.5843639319445,0.41559305027931,6.888888171016679,9.386805385144726,0.0205570402306544,0.4125797479441425,7.119347832700729,0.1058268313660827,0.9705838653463276,0.0329159937929897,0
Lenticular,Declining,Void,0.0391,74129643293.56622,22.308822766335755,117.46876284332846,167.07354256642776,-0.2371369346217464,6.057621714561442,11.086915186166546,0.0311102155099302,0.1593287512841025,11.660161695752532,-0.1038288395595706,0.0696330328903913,-0.1740430718939779,0
Lenticular,Rising,Cluster,0.0203,137643995574.1278,20.53967726089378,55.52766929594286,313.2678946973252,0.046952374775926,5.370305527450409,9.665442588709896,0.0086550136895954,0.2264512980973355,5.535944509067257,-0.2299134916466601,1.022580855860513,-0.1671584479576073,0
Dwarf,Declining,Group,0.139,24909168325.59373,23.35711774021741,91.16408529382376,177.75772382675467,-0.0490359126832269,6.987710737681476,6.562760479075045,0.0174154796781772,0.2552018230693808,7.745098622585893,-0.3237039048867927,0.4926244059933693,-0.1475370745390216,0
Spiral,Rising,Field,0.0645,90111253988.12596,21.789795829245534,142.90606835961626,232.0265764315104,-0.0990574730318088,8.32234610809195,9.404565640063336,0.0136608782016851,0.306060169360677,3.300505195437731,-0.1307242662025816,0.3128907073169866,-0.0844650116220456,0
Lenticular,Declining,Field,0.0294,10498794467.882582,21.5343236873538,121.6689445308232,201.46643850005097,-0.0418510250420371,4.723453018739125,9.334031274977612,0.0115149146419991,0.0751208147042753,8.151768832166953,-0.0109215563578567,0.0967221689281036,0.0715679306819205,0
Spiral,Rising,Void,0.0417,10687881648.775,22.44678699843713,176.65094482395983,201.4434621837908,-0.044687914264984,8.991558585762785,10.58042472406564,0.0042404712295903,0.2316085316719264,0.6100498587745626,-0.0607071009065007,0.0358766717633166,-0.0483033942957201,0
Spiral,Flat,Void,0.0241,27894774289.317024,22.732122999595564,63.545301836946265,190.08769275610857,-0.0524309170803714,12.83573143240247,8.611681952952459,0.0203633368377944,0.0672458255187729,0.5,0.4885945500294243,0.0373421880193244,-0.0972627187452609,0
Elliptical,Flat,Void,0.0466,20441905614.94407,22.73756580588472,58.48030225721682,220.1083969569473,-0.0714948954999311,9.185428457095176,12.531789544549572,0.0176735037215169,0.3379149278038919,7.060524920082038,0.1281266312582333,0.1040212315974001,-0.1720444092399644,0
Lenticular,Declining,Void,0.0223,35174888167.17082,22.13192410246376,38.83345124686957,182.67549500483668,-0.093563267049612,1.0,10.388573319171163,0.0198656315540437,0.0481804713103843,4.302754682262471,0.0052287041389331,0.0276481582295981,0.0643204826750865,0
Lenticular,Flat,Group,0.1221,49458731863.03668,22.276846816802315,117.64348882010772,145.71199497567645,0.1230347483455078,7.883212398545478,10.879391020998009,0.0262765539186369,0.7185013132014011,8.62988595180441,-0.1065607230516499,0.5246020066403955,0.1697080142937465,0
Lenticular,Declining,Cluster,0.015,16964117637.370289,24.03449543426458,118.44977343820484,205.94057736214057,-0.1472631364669918,5.544507192768846,10.000210982728536,0.0137035320571544,0.4014305622774257,3.318067171138627,0.0729597807938119,1.0419238224828309,-0.0303973489950312,0
Irregular,Flat,Field,0.1006,13824796125.31413,19.772852677413017,117.05092484181333,186.31406255940564,-0.1881884225211186,11.244351408885596,8.19610491614288,0.0024258182849916,0.458953155696559,7.5591819406948115,0.2226781462013396,0.1931408728905008,0.0560160529823354,0
Elliptical,Declining,Cluster,0.0848,14047701884.410694,21.362619765629663,137.30624610318765,276.36924822374533,0.0459195802758889,6.868421375632787,15.232920772326487,0.0025864916235741,0.1478044788710255,10.939516199789264,0.032783267773019,0.9506973219657904,0.4652828705617294,0
Lenticular,Flat,Cluster,0.0401,7375593694.665841,21.978460753900706,112.78510989886772,164.71617475275733,0.0157822938278066,10.883280458360648,8.092356975763082,0.0154830132909139,0.5692942847519349,0.5,-0.1559901106860878,0.9760756118311568,0.1115410500149525,0
Elliptical,Declining,Field,0.116,2053929676.8320408,23.451143911438795,113.11562274206514,311.3729940437171,0.1291535841043746,6.800839831130709,10.656873062867849,0.0159899719793021,0.2097651715406548,7.886725968357751,-0.1545281549996268,0.1760919674953787,-0.3233410317875325,0
Irregular,Rising,Void,0.1182,37729974502.49323,20.304324723173107,66.00152583980888,220.1284821316577,0.3807808224877109,10.305811296489107,5.638535032564518,0.0111400647121402,0.5623743072691856,3.0778033039986226,-0.0202163449044299,0.0766975317169337,0.3857895217862512,0
Elliptical,Rising,Cluster,0.0113,4960922384.622165,22.70505650708147,141.09829236587947,203.41947509975,-0.0115777368721684,6.328488418840701,12.318596203895453,0.0150714725618656,0.06377522631028,13.5,0.2021930728642724,0.9861577113573182,0.0933661570139197,0
Dwarf,Flat,Cluster,0.0286,84073333487.6083,21.71161690175439,176.4877351333165,73.21097315278791,0.0207635351964788,5.778452538496641,7.223923288963805,0.0126383443586484,0.4350488403279455,6.066901064067025,-0.1804372089836489,0.9944646624558752,0.042274443662792,0
Elliptical,Declining,Void,0.0166,1756775180.9333174,20.772930677863368,78.60936237797657,58.64215871172928,-0.0032601097104427,11.219773495367471,10.13116699589061,0.0017835683162729,0.1635900997819479,13.114601771635344,-0.0433021294717068,0.0429822674729502,-0.1433823882041888,0
Spiral,Flat,Cluster,0.0546,64122824995.07006,20.600301386946427,150.57489185371753,178.36819415424554,0.3179605182936843,6.781599063587043,9.269572035491112,0.0062358763490738,0.6685340236625587,0.7720487412966692,-0.0658005140357489,0.9489765115786258,0.0111365452038034,0
Dwarf,Declining,Group,0.1254,198529751586.3933,23.37533091892675,92.55613429036792,160.637048575976,0.3973731377061784,7.348569160771058,9.370056554482789,0.0171197336098912,0.5429911047126392,10.894648150708925,-0.1733061100600857,0.48994443840169,-0.0819672086321986,0
Lenticular,Rising,Field,0.1086,20068422759.31961,19.11848786626568,127.99298786606356,247.4459303938767,0.2696945868440687,8.832032539160645,10.381406280256172,0.0141765156127619,0.3605177884875211,6.386893348127917,-0.3244504363798373,0.1312741282143227,0.2229225968790742,0
Irregular,Rising,Field,0.0356,21705290959.06138,23.462371530960358,75.19255658795686,207.2273371046775,0.0320847950950937,6.251018349007797,9.40787433872579,0.0121392315932245,0.3007887648504693,4.363146238075663,-0.2322533816848345,0.2972387925815719,-0.1717841956330084,0
Spiral,Flat,Group,0.0399,35593922594.12993,21.042656895481,119.86966712775474,157.0301682096412,0.0842336744290236,9.3266661861098,10.739984974217748,0.0055660613928665,0.3817838933359296,8.50499231617962,-0.5625333130060056,0.4812599124863898,-0.187692095028403,0
Spiral,Declining,Cluster,0.106,82083695709.58527,21.132659549367716,83.20040591325693,203.6407458222241,-0.2569956984921465,6.675853062902151,5.608195543803544,0.0132204438292712,0.4111043609810253,13.46512228734427,-0.0310839770400405,1.0458842398384791,0.1470350653083995,0
Dwarf,Declining,Void,0.1021,17063437755.928017,22.416847621169037,114.81878456250432,126.50131464451098,0.0973175125496706,9.453930533935107,9.163859569110308,0.0055807338108208,0.3473972590451514,0.5452422714105296,0.1614071167724345,0.0235776567258151,-0.2642725441404296,0
Spiral,Declining,Field,0.1112,19332395657.81948,22.739095965303097,113.8524772592999,211.07913245785164,-0.047735410717085,10.112045222964962,13.250111486747397,0.002432321656554,0.6740851775758215,3.3607315304463863,-0.0905055484101746,0.2139631495661076,-0.0519243102952047,0
Lenticular,Declining,Field,0.0691,63970986474.71379,20.759891807884262,103.49627400356802,176.3787929645918,0.0083015723350158,4.97310206723524,11.456638104969269,0.0184834109974211,0.4098972306997627,3.419603956977355,-0.2093871341127523,0.1671404947038959,0.1897169770575052,0
Dwarf,Declining,Void,0.1482,39685087300.45808,22.516165071280387,67.8020584442545,208.3683401510024,-0.1879237827243026,6.668295090743731,14.33077901352486,0.0098033542940635,0.4586613782248978,4.124692507441865,-0.6002402124056887,0.0329767430473013,-0.2170418282138402,0
Dwarf,Rising,Group,0.014,175070445934.0207,23.10599317421034,87.89142505114341,222.72857632147677,-0.0365992771257193,9.942841931658686,11.09771669732394,0.0256271664396066,0.484903457343862,5.964318598269949,-0.3638186475718655,0.4984075093381339,0.1832208300311356,0
Spiral,Rising,Cluster,0.0696,58759008401.93417,24.347810924081312,79.18684529423729,273.22296140161626,0.1604865652039702,7.477476313336404,14.35983631541948,0.0092527791481919,0.3984094303093544,10.03301242858717,-0.3158513613068267,1.018231865650338,0.0117343221535255,0
Dwarf,Declining,Field,0.1364,15562149142.275955,19.968868325293453,110.37200623589573,159.7867344035633,-0.0808148437577483,8.414670276422909,11.097482896845747,0.0159268934224162,0.3986917205855124,6.452897141818929,-0.4758943037946126,0.1327733427424494,0.0825394606410198,0
Irregular,Flat,Group,0.0338,16382243129.439732,22.57727816496533,149.36106176688713,150.62993254857702,0.0975286333500317,11.262363860445394,12.069970441992648,0.0219950987298214,0.5141095387540594,6.537172472077973,-0.0221735917611677,0.5226607735866865,0.2641353579191411,0
Elliptical,Declining,Void,0.1421,31726550033.312138,20.141047523507435,98.75431166569643,197.6808692965349,-0.0995780988422115,7.514836990876259,10.166364539648011,0.0240761904940139,0.5132050509934144,13.5,0.3037705485451082,0.0709313129712978,-0.0092950819551724,0
Spiral,Declining,Cluster,0.1166,6909078782.01256,20.69483106449388,97.1461576852857,188.8484378705484,-0.1143423368286467,5.990014709365333,8.256440441749309,0.0210298181669346,0.3753333808148216,5.729845049445792,0.4310229506789552,1.0066615666303609,-0.0798566773948849,0
Lenticular,Rising,Group,0.125,70364955911.75423,20.679072062479115,145.4325304875507,142.48209645975888,-0.2480284738364337,11.405824194959566,12.473959836487133,0.0008598512270511,0.4506801059791214,8.750054146498554,-0.2054903698327455,0.5180781981324796,-0.1379970166610544,0
Lenticular,Flat,Cluster,0.132,106811029268.07191,21.31410626604943,24.130569222110395,271.9190953911133,-0.2321510503357184,10.321673542729595,7.054240942212836,0.0122635685125586,0.2365163663281537,3.453385657346561,-0.1712370620607114,0.9792166958085,0.1465446225643068,0
Lenticular,Declining,Group,0.0265,97880106676.228,21.00108829129113,151.8945995679792,178.22976796199077,-0.2509894359683605,3.181229545113853,11.955875856044154,0.0143958643266201,0.2958967439329454,5.269623709367229,-0.3074821922871674,0.5221684060314754,-0.2057663336686452,0
Elliptical,Flat,Cluster,0.1206,272018890424.95825,22.67318365958944,63.38368366708078,200.76460191224348,-0.0480795685578492,8.496546386050287,12.928117733668298,0.0145644644815463,0.0242069448726273,13.055120765037088,-0.3900938808370905,0.9752309581570942,0.0154034656431698,0
Spiral,Flat,Void,0.1339,45663377336.35282,22.283582730425135,45.50892127950101,215.0967351860214,0.1486990543722466,5.978444935458319,7.0699820185129605,0.0019473254868949,0.105615095500208,3.662908710956589,-0.3135643842187204,0.0284766235416714,0.1522997736572779,0
Spiral,Declining,Group,0.0482,26410489626.908318,23.357613739547688,126.27032651522796,254.0766043735805,-0.379007928146144,7.216206826876238,8.704300394084314,0.020257110019598,0.1959163269178163,5.0477886170667015,-0.1466679257426411,0.5610873224231562,0.0359375466218282,0
Lenticular,Flat,Field,0.1403,52803902979.999695,22.724935958839943,126.19212359898636,211.1887230634848,-0.042220933671989,2.3432812866695887,8.252673928553135,0.0283153985749845,0.4661851387135846,4.193988965732827,-0.1301215783396945,0.199760712568828,-0.0372634811956549,0
Lenticular,Flat,Group,0.0836,7709788822.316338,23.91226360335922,101.15559962213204,232.83893354727803,0.2029239303614389,6.807549995211707,7.465706583899003,0.0008183095767343,0.3237412288502603,7.798601579515447,-0.4976242344422706,0.5217715157656078,-0.2675587332141833,0
Elliptical,Declining,Field,0.0433,41287016462.3719,21.554952903530047,42.561809295493305,118.87015657693564,0.0237844726062535,7.155890024282897,6.958599626547181,0.0081293839615187,0.373800764174198,7.195087335968725,0.4076138526961024,0.2269456368670972,-0.2753548035640654,0
Dwarf,Rising,Field,0.0132,90987937476.69342,23.026217888841828,123.00045689383929,214.83817334578728,-0.0726918150730056,7.259528613465243,8.322149306508548,0.0099163771262529,0.4674062780037749,6.0188808037771215,-0.1960839078144278,0.1723421972753087,0.0569008749426359,0
Lenticular,Rising,Field,0.0236,31036925295.62895,22.12078480630012,132.18505677916966,277.7578627417144,0.0714033466455274,3.1158733581463665,11.5219036805611,0.0037231228281324,0.3237977314081815,7.419535455362693,-0.1530905377150498,0.1609571752055527,0.004536984728393,0
Spiral,Declining,Void,0.0085,1715345608.00084,20.331404153375605,101.1771005595632,84.32341532248618,-0.1466182365519847,3.595208720393458,14.04052420412802,0.0065329438245203,0.6564096900801374,8.418176329685668,-0.1352889182460585,0.0395921612636857,-0.1478067006104821,0
